school_id,legacy_unit_id,finance_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,summary,administrator_title,administrator,secondary_contact_title,secondary_contact,phone,fax,cps_school_profile,website,facebook,twitter,youtube,pinterest,attendance_boundaries,grades_offered_all,grades_offered,student_count_total,student_count_low_income,student_count_special_ed,student_count_english_learners,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,student_count_other_ethnicity,student_count_asian_pacific_islander,student_count_multi,student_count_hawaiian_pacific_islander,student_count_ethnicity_not_available,statistics_description,demographic_description,dress_code,prek_school_day,kindergarten_school_day,school_hours,freshman_start_end_time,after_school_hours,earliest_drop_off_time,classroom_languages,bilingual_services,refugee_services,title_1_eligible,preschool_inclusive,preschool_instructional,significantly_modified,hard_of_hearing,visual_impairments,transportation_bus,transportation_el,transportation_metra,average_act_school,mean_act,college_enrollment_rate_school,college_enrollment_rate_mean,graduation_rate_school,graduation_rate_mean,overall_rating,rating_status,rating_statement,classification_description,school_year,third_contact_title,third_contact_name,fourth_contact_title,fourth_contact_name,fifth_contact_title,fifth_contact_name,sixth_contact_title,sixth_contact_name,seventh_contact_title,seventh_contact_name,network,is_gocps_participant,is_gocps_prek,is_gocps_elementary,is_gocps_high_school,open_for_enrollment_date,closed_for_enrollment_date,school_latitude,school_longitude,location,source_dataset_id,address,city,state,zip,student_count_asian_pacific,student_count_hawaiian_pacific,student_count_ethnicity_not,multisensory,significantlymodifiedmod,transition
400068,2045,63021,PLATO,Plato Learning Academy,ES,False,True,True,False,"Plato Learning Academy prides itself on its motto: “Working Collaboratively, Thinking Critically, Achieving Academically.” Plato offers a rigorous curriculum and a safe environment. Plato believes in the innate capacity of every child to succeed and is committed to Excellence in Education including teacher performance and the instructional methods utilized.",Principal,Mary Bradley,CAO,Patricia Yadgir,773-413-3090,773-673-5105,https://www.cps.edu/schools/schoolprofiles/400068,http://www.platolearningacademy.org,https://www.facebook.com/platolearningacademy,https://twitter.com/AQS_Plato,,,False,"K,1,2,3,4,5,6,7,8",K-8,176,155,16,0,174,2,0,0,0,0,,0,,,There are 176 students enrolled at PLATO.  88.1% are Low Income Students.  9.1% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at PLATO is Black.  This demographic makes up 98.9% of the student population.  The second greatest demographic is Hispanic at 1.1%.,True,,Full Day,8:00 am-3:30 pm,,,07:30 AM,,,,True,,,,,,,Green,,,,,,,,Level 2+,PROVISIONAL SUPPORT,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools that are operated by private entities under contract with the Chicago Public Schools. Acceptance based on application or random lottery if applicable.,2021-22,Curriculum Director,India Stewart,Dean of Student,Rodney Quinn,Office Manager - Primary,Angela Frazier,Office Manager - Middle,Keisha Owens,,,Contract,False,False,False,False,2008-07-01T00:00:00.000,,41.87276,-87.763337,POINT (-87.763337 41.87276),2dem-8rq7,5545 W HARRISON ST,Chicago,Illinois,60644.0,0.0,0.0,0.0,,,
610279,6970,26281,TANNER,Henry O Tanner Elementary School,ES,False,True,True,True,"Henry O.
Tanner is a community of stakeholders engaging students in meaningful learning
experiences to produce college and career ready scholars. 
 
   
 
Tanner school offers 21st Century learning
through individualized learning tracks, 1:1 technology integration and digital
curriculum implementation. We cultivate and nurture students’ talents and
interest through fine and performing arts opportunities and year-round sports
programming.   Most recently, Tanner is a
recipient of The Chance The Rapper and Social Works, Computer Science Grant and
implements computer science in head start through eighth grades. In addition to
small group instruction and common core based instruction, Tanner implements
social emotional learning in all classrooms. We support student learning
through restorative practices, peace circles, peer jury, and talking circles.
Students learn emotional intelligence, conflict resolution, self- advocacy,
goal setting, and relationship building through a comprehensive social emotional
culture supported by many community partnerships.",Principal,Jacqueline Dillard,Assistant Principal,Jacqueline Dillard,773-535-3870,773-535-3874,https://www.cps.edu/schools/schoolprofiles/610279,https://tannerschool.org,http://www.facebook.com/tannerschool,https://twitter.com/TannerElem,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",299,235,58,2,288,10,0,0,0,0,,1,,,There are 299 students enrolled at TANNER.  78.6% are Low Income Students.  19.4% are Diverse Learners.  0.7% are Limited English Learners.,The largest demographic at TANNER is Black.  This demographic makes up 96.3% of the student population.  The second greatest demographic is Hispanic at 3.3%.,True,Half Day,Full Day,07:45 AM-02:45 PM,,,,,True,,True,True,,,,,"3, 4, 75",,,,,,,,,Level 2,PROVISIONAL SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2021-22,Counselor,Janice Warren,Case Manager,Tanneshia Wearring,Dean of Students,Wade Carter,,,,,Network 12,True,False,True,False,2004-09-01T00:00:00.000,,41.760673,-87.606791,POINT (-87.606791 41.760673),2dem-8rq7,7350 S EVANS AVE,Chicago,Illinois,60619.0,0.0,0.0,0.0,,,
610024,4320,24051,CARDENAS,Lazaro Cardenas Elementary School,ES,False,True,True,True,"At Cárdenas we maintain high expectations for all members of the school community (students, parents, and staff). As educators we lay the foundation for college, career, and life readiness. We empower students to be problem-solvers and critical thinkers.  We strive to provide a rigorous and differentiated educational experience for all students. Every child will have an equal opportunity to be educated in a safe, inclusive, and positive environment.",Principal,Jeremy Conrad Feiwell,Assistant Principal,Marisela Ramirez,773-534-1465,773-534-1512,https://www.cps.edu/schools/schoolprofiles/610024,https://cardenas.cps.edu,,,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",817,689,158,324,25,783,6,1,0,0,,2,,,There are 817 students enrolled at CARDENAS.  84.3% are Low Income Students.  19.3% are Diverse Learners.  39.7% are Limited English Learners.,The largest demographic at CARDENAS is Hispanic.  This demographic makes up 95.8% of the student population.  The second greatest demographic is Black at 3.1%.,True,Full Day,Full Day,08:00 AM-03:00 PM,,,7:45,Spanish,True,,True,True,,,,,"21, 82",Pink,,,,,,,,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2021-22,Assistant Principal,Cindy Castaneda,School Clerk,Cristina Garcia,,,,,,,ISP,True,False,True,False,2004-09-01T00:00:00.000,,41.848488,-87.716017,POINT (-87.716017 41.848488),2dem-8rq7,2345 S MILLARD AVE,Chicago,Illinois,60623.0,0.0,0.0,0.0,,,
609978,3870,23641,SMITH,Wendell Smith Elementary School,ES,False,True,True,True,"Wendell Smith Elementary School is a neighborhood school that offers a general curriculum. Students have access to two computer labs,1:1 chromebooks in every classroom, and various other types of technology.   Wendell Smith students are rewarded for honor roll, perfect attendance, and citizenship. Extracurricular activities at Smith include basketball, arts and craft, cheer leading, double dutch, homework help,gardening club, flag football,mentoring, and track, just to name a few.   The school partners with Gately Park and Metropolitan Family Services.",Principal,Turan C. Crockett,Assistant Principal,Charessa Maiden-McNeal,773-535-5689,773-535-5101,https://www.cps.edu/schools/schoolprofiles/609978,https://wendellsmithcps.enschool.org,,,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",310,229,38,0,298,8,1,0,1,0,,2,,,There are 310 students enrolled at SMITH.  73.9% are Low Income Students.  12.3% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at SMITH is Black.  This demographic makes up 96.1% of the student population.  The second greatest demographic is Hispanic at 2.6%.,True,Full Day,Full Day,08:15 AM-03:15 PM,,3:15 PM- 5:15 PM,8:00 AM,,,,True,,,,,,"34, 106, 115",Red,Metra Electric District (ME),,,,,,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2021-22,,,,,,,,,,,Network 13,True,False,True,False,2004-09-01T00:00:00.000,,41.707558,-87.60466,POINT (-87.60466 41.707558),2dem-8rq7,744 E 103RD ST,Chicago,Illinois,60628.0,0.0,0.0,0.0,,,
609955,3670,23451,GRESHAM,Walter Q Gresham Elementary School,ES,False,True,True,True,"Gresham School of Excellence is a collaborative community where students achieve excellence in a positive environment.  We develop productive leaders by empowering the whole child emotionally, soically and academically.   
 
Our mission is to provide a college and career bound culture that fosters student achievement through high expectations, rigorous instruction, collaborative partnerships with families and social emotional support.",Principal,Kimberly Sheneice Oliver,Assistant Principal,Mariah Wilson,773-535-3350,773-535-3563,https://www.cps.edu/schools/schoolprofiles/609955,http://Greshamschool.org,,,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",323,278,49,1,316,6,0,0,0,0,,1,,,There are 323 students enrolled at GRESHAM.  86.1% are Low Income Students.  15.2% are Diverse Learners.  0.3% are Limited English Learners.,The largest demographic at GRESHAM is Black.  This demographic makes up 97.8% of the student population.  The second greatest demographic is Hispanic at 1.9%.,True,Full Day,Full Day,08:45 AM-03:45 PM,,3:4 5 PM - 5:00 PM,8:30,,,,True,,,,,,"8A, 24, 87",Red,Rock Island District (RI),,,,,,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2021-22,Counselor,Danielle Bonner,SEL Coordinator,Carolyn Knight,School Clerk,Theresa Stewart,,,,,Network 11,True,False,True,False,2004-09-01T00:00:00.000,,41.73892,-87.645025,POINT (-87.645025 41.73892),2dem-8rq7,8524 S GREEN ST,Chicago,Illinois,60620.0,0.0,0.0,0.0,,,
609848,2710,22641,ALDRIDGE,Ira F Aldridge Elementary School,ES,False,True,True,True,"Our school offers an accelerated curriculum where students learn how to explain, reason, communicate, and problem solve using mathematics and science. Aldridge has partnerships with the Field Museum, Chicago Alternative Policing Strategy (CAPS), By the Hand, Human Resources Development Institute, and National PTA. Students have gained recognition in the science fair.",Principal,Afua B Agyeman-Badu,,,773-535-5614,773-535-5613,https://www.cps.edu/schools/schoolprofiles/609848,https://aldridge.cps.edu,,,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",232,199,36,2,224,8,0,0,0,0,,0,,,There are 232 students enrolled at ALDRIDGE.  85.8% are Low Income Students.  15.5% are Diverse Learners.  0.9% are Limited English Learners.,The largest demographic at ALDRIDGE is Black.  This demographic makes up 96.6% of the student population.  The second greatest demographic is Hispanic at 3.4%.,True,Full Day,Full Day,08:30 AM-03:30 PM,,,,,,,True,,,,,,34,Red,,,,,,,,Level 2+,INTENSIVE SUPPORT,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2021-22,,,,,,,,,,,Network 13,True,False,True,False,2004-09-01T00:00:00.000,,41.657405,-87.606474,POINT (-87.606474 41.657405),2dem-8rq7,630 E 131ST ST,Chicago,Illinois,60827.0,0.0,0.0,0.0,,,
610016,4240,23971,KELLOGG,Kate S Kellogg Elementary School,ES,False,True,True,False,"Kellogg is a Level 1+ school with an IB Middle Years Programme that is located in North Beverly and serves neighborhood students in kindergarten through eighth grade. 
 
We are proud to be a neighborhood school that was recognized by Chicago Magazine as a Top 25 Chicago Elementary School. 
 If you live outside our attendance boundaries, you are welcome to apply through Go CPS to be placed on our wait list.  
 New to Kellogg in 2019-2020 was our Northwestern University FUSE Design Studio that features two 3D printers, STEM challenges, and a Chromebook cart. 
 We are the only CPS school to earn back to back to back Chicago Excellence in Gardening Awards, we have 2 bee hives through the Whole Kids Foundation, an eat what you grow Learning Garden, and a $10,000 Illinois Clean Energy funded Pollinator Garden. 
 Partnerships with We.org, Chicago Children's Choir, Might Acorns Science, Big Green, Chicago Chess Foundation, and Beginning Band. 
 
We are 1:1 Chromebooks in grades K-8. 
 
Kellogg was a LEAP Innovations Pilot School that focuses on Personalized Learning in Math www.leapinnovations.org. 
   
 
 
    .tb_button {padding:1px;cursor:pointer;border-right: 1px solid #8b8b8b;border-left: 1px solid #FFF;border-bottom: 1px solid #fff;}.tb_button.hover {borer:2px outset #def; background-color: #f8f8f8 !important;}.ws_toolbar {z-index:100000} .ws_toolbar .ws_tb_btn {cursor:pointer;border:1px solid #555;padding:3px}   .tb_highlight{background-color:yellow} .tb_hide {visibility:hidden} .ws_toolbar img {padding:2px;margin:0px}",Principal,Cory W Overstreet,School Support Leader,Jennifer Freeman,773-535-2590,773-535-2596,https://www.cps.edu/schools/schoolprofiles/610016,http://kellogg.cps.edu,,,,,True,"K,1,2,3,4,5,6,7,8",K-8,282,91,43,1,244,8,28,1,0,0,,1,,,There are 282 students enrolled at KELLOGG.  32.3% are Low Income Students.  15.2% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at KELLOGG is Black.  This demographic makes up 86.5% of the student population.  The second greatest demographic is White at 9.9%.,True,,Full Day,07:45 AM-02:45 PM,,,7:20am Breakfast,,,,False,,,,,,"48, 49A, 95W",,Rock Island District (RI),,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2021-22,Counselor,Juliana Morgan,IB Coordinator,Diane Pajkos,Case Manager,Kaitlyn Heinen,,,,,Network 10,True,False,True,False,2004-09-01T00:00:00.000,,41.725263,-87.677233,POINT (-87.677233 41.725263),2dem-8rq7,9241 S LEAVITT ST,Chicago,Illinois,60643.0,0.0,0.0,0.0,,,
609735,1590,53121,TILDEN HS,Edward Tilden Career Community Academy HS,HS,True,False,False,False,"At Tilden, we wish the best for all students. Tilden has made great progress the past 3 years. Attendance has increased by 11%, misconducts have decreased by 36%, our Freshmen-On-Track rate has increased 23%, test scores have improved, and we have engaged families towards the goal of graduating all students college and career ready.  In 2015-2016, we will offer CTE Culinary Arts and have a partnership with Genesys Works.. Tilden is becoming a premier neighborhood school.  Two key features we have implemented are: 
 
4x4 Block Schedule:  
 
Tilden students take 4 classes per semester and earn 1 full credit at the end of the semester.This college-like structure allows students to earn 8 credits per year instead of 7 at other schools. Students have more room in their schedule to take AP courses, Dual Credit Courses, or participate in work-study programs. 
 
 
    .tb_button {padding:1px;cursor:pointer;border-right: 1px solid #8b8b8b;border-left: 1px solid #FFF;border-bottom: 1px solid #fff;}.tb_button.hover {borer:2px outset #def; background-color: #f8f8f8 !important;}.ws_toolbar {z-index:100000} .ws_toolbar .ws_tb_btn {cursor:pointer;border:1px solid #555;padding:3px}   .tb_highlight{background-color:yellow} .tb_hide {visibility:hidden} .ws_toolbar img {padding:2px;margin:0px}
 
 
    .tb_button {padding:1px;cursor:pointer;border-right: 1px solid #8b8b8b;border-left: 1px solid #FFF;border-bottom: 1px solid #fff;}.tb_button.hover {borer:2px outset #def; background-color: #f8f8f8 !important;}.ws_toolbar {z-index:100000} .ws_toolbar .ws_tb_btn {cursor:pointer;border:1px solid #555;padding:3px}   .tb_highlight{background-color:yellow} .tb_hide {visibility:hidden} .ws_toolbar img {padding:2px;margin:0px}",Principal,Dawn M Ramos,Assistant Principal,Sean Smith,773-535-1625,773-535-1866,https://www.cps.edu/schools/schoolprofiles/609735,https://tilden.cps.edu,https://www.facebook.com/Tilden-Career-Community-Academy-324135324345404/,https://twitter.com/TildenCCA,http://www.youtube.com/tccatv,,True,"9,10,11,12",9-12,216,180,68,50,88,98,20,2,0,0,,2,,,There are 216 students enrolled at TILDEN HS.  83.3% are Low Income Students.  31.5% are Diverse Learners.  23.1% are Limited English Learners.,The largest demographic at TILDEN HS is Hispanic.  This demographic makes up 45.4% of the student population.  The second greatest demographic is Black at 40.7%.,True,,,"8:00AM - 3:31PM (M, T, Th, F), 8:00AM - 1:46 (W)",,3:30 pm - 6:30 pm,7:30 am,Spanish,True,False,True,,,,,,"8, 44, 47",Red,,,,56.7,67.2,62.0,78.9,Level 2,INTENSIVE SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2021-22,,,,,,,,,,,Network 16,True,False,False,True,2004-09-01T00:00:00.000,,41.80751,-87.642966,POINT (-87.642966 41.80751),2dem-8rq7,4747 S UNION AVE,Chicago,Illinois,60609.0,0.0,1.0,5.0,,,
610122,5360,24891,PEIRCE,Helen Peirce International Studies ES,ES,False,True,True,True,"Helen C. Peirce cultivates a learning environment that fosters intellectual, social, and emotional growth. Through the rigorous International Baccalaureate Primary and Middle Years Programme and a differentiated instructional approach, we challenge our students to become critical thinkers and lifelong learners. Peirce utilizes a Restorative Approach to develop school culture, places special emphasis on inclusion, has strong parental/community partnerships, several after school based programs and arts partnerships at every grade level.",Principal,Lorianne Zaimi,Assistant Principal,Samuel Lee,773-534-2440,773-534-2577,https://www.cps.edu/schools/schoolprofiles/610122,http://peirce.cps.edu,http://www.facebook.com/PeirceCPS,,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",1059,357,124,186,86,337,495,48,8,0,,84,,,There are 1059 students enrolled at PEIRCE.  33.7% are Low Income Students.  11.7% are Diverse Learners.  17.6% are Limited English Learners.,The largest demographic at PEIRCE is White.  This demographic makes up 46.7% of the student population.  The second greatest demographic is Hispanic at 31.8%.,False,Full Day,Full Day,08:00 AM-03:00 PM,,,,,True,False,False,True,,,,,"22, 36, 50",Red,,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2021-22,Assistant Principal,Kristen Munoz,,,,,,,,,ISP,True,False,True,False,2004-09-01T00:00:00.000,,41.983456,-87.66585,POINT (-87.66585 41.983456),2dem-8rq7,1423 W BRYN MAWR AVE,Chicago,Illinois,60660.0,0.0,1.0,0.0,,,
610355,7910,30141,COURTENAY,Mary E Courtenay Elementary Language Arts Center,ES,False,True,True,True,"Courtenay focuses on language skills for reading, writing, and oral presentations. Courtenay outperformed both CPS and statewide schools exceeding national norms in reading, math, and science scores in Grades 3 through 8. The school has been designated both a Rising Star and a School of Distinction by CPS and a Spotlight School by the Illinois Board of Education.",Principal,Macquline Shreese King,Asst. Principal,Lisa Allen,773-534-5790,773-534-5799,https://www.cps.edu/schools/schoolprofiles/610355,http://courtenay.cps.edu,http://www.facebook.com/CourtenayLanguageArtsCenter,https://twitter.com/CourtenayTigers,,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",211,166,83,59,113,69,15,9,0,0,,5,,,There are 211 students enrolled at COURTENAY.  78.7% are Low Income Students.  39.3% are Diverse Learners.  28% are Limited English Learners.,The largest demographic at COURTENAY is Black.  This demographic makes up 53.6% of the student population.  The second greatest demographic is Hispanic at 32.7%.,False,Full Day,Full Day,07:30 AM-02:30 PM,,,7:30 AM,,True,,True,True,,,,,"78, 22","Brown, Red",,,,,,,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.,2021-22,,,,,,,,,,,Network 2,True,False,True,False,2004-09-01T00:00:00.000,,41.962308,-87.663853,POINT (-87.663853 41.962308),2dem-8rq7,4420 N BEACON ST,Chicago,Illinois,60640.0,0.0,0.0,0.0,,,
609780,2090,41111,MARINE LEADERSHIP AT AMES HS,Marine Leadership Academy at Ames,HS,True,True,False,False,"Marine Leadership Academy prepares leaders in mind, body and character for success in college, career, and a life of service within the global community through an education that values honor, courage, and commitment.",Principal,Kristin M Novy,Assistant Principal,James Noorlag,773-534-4970,773-534-4975,https://www.cps.edu/schools/schoolprofiles/609780,http://marine.cps.edu,https://www.facebook.com/marineleadershipacademy,,,,False,"7,8,9,10,11,12",7-12,699,648,82,216,12,666,18,2,0,0,,0,,,There are 699 students enrolled at MARINE LEADERSHIP AT AMES HS.  92.7% are Low Income Students.  11.7% are Diverse Learners.  30.9% are Limited English Learners.,The largest demographic at MARINE LEADERSHIP AT AMES HS is Hispanic.  This demographic makes up 95.3% of the student population.  The second greatest demographic is White at 2.6%.,True,,,07:45 AM-03:25 PM,,,,"French, Spanish",True,,True,,,,,,73,,,,,57.4,67.2,90.3,78.9,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",For students who wish to develop leadership and team-building skills as well as receive military training.,2021-22,,,,,,,,,,,Network 14,True,False,True,True,2004-09-01T00:00:00.000,,41.916045,-87.721742,POINT (-87.721742 41.916045),2dem-8rq7,1920 N HAMLIN AVE,Chicago,Illinois,60647.0,0.0,0.0,1.0,,,
610174,5910,25361,SHIELDS,James Shields Elementary School,ES,False,False,True,True,"Shields supports meaningful and engaged learning for all students. Shields strives to provide each child with a rigorous, differentiated academic experience while also addressing the Social/Emotional needs of our students. Programs such as Think Through Math and Compass Learning provide students with adaptive learning experiences through technology. Shields partners with the University of Illlinois, Brighton Park Neighborhood Council, and Hubbard Street Dance to provide after school and enrichment programs for all students. The school has expanded it's Art curriculum to offer visual arts, music and drama to our student body",Principal,Michael Thomas Pacourek,Assistant Principal,Marian Santor,773-535-7285,773-535-7129,https://www.cps.edu/schools/schoolprofiles/610174,http://shields.cps.edu,,,,,True,"PK,K,1,2,3,4","PK,K-4",444,354,59,178,3,433,6,0,0,0,,0,,,There are 444 students enrolled at SHIELDS.  79.7% are Low Income Students.  13.3% are Diverse Learners.  40.1% are Limited English Learners.,The largest demographic at SHIELDS is Hispanic.  This demographic makes up 97.5% of the student population.  The second greatest demographic is White at 1.4%.,True,Half Day,Full Day,08:00 AM - 03:00 PM,,Special Offerings,7:45 AM,Spanish,True,,True,True,,,,,"49, 94",,,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2021-22,,,,,,,,,,,Network 8,True,False,True,False,2004-09-01T00:00:00.000,,41.815909,-87.689647,POINT (-87.689647 41.815909),2dem-8rq7,4250 S ROCKWELL ST,Chicago,Illinois,60632.0,0.0,0.0,2.0,,,
610226,6430,26721,SANDOVAL,Socorro Sandoval Elementary School,ES,False,False,True,True,"At Sandoval we are committed to providing a safe, nurturing, and academically challenging environment that inspires and prepares all children to attain excellence. 
 
Our vision is to have every student engaged in a rigorous, well rounded instructional program that will lead to graduation and preparation for college, career, and life.",Principal,Wilma Milagros David,Assistant Principal,Sonia C. Rodriguez,773-535-0457,773-535-0467,https://www.cps.edu/schools/schoolprofiles/610226,https://sandovalelementary.org,,,,,True,"PK,K,1,2,3,4,5","PK,K-5",744,596,55,540,12,717,8,0,6,0,,1,,,There are 744 students enrolled at SANDOVAL.  80.1% are Low Income Students.  7.4% are Diverse Learners.  72.6% are Limited English Learners.,The largest demographic at SANDOVAL is Hispanic.  This demographic makes up 96.4% of the student population.  The second greatest demographic is Black at 1.6%.,True,Half Day,Full Day,08:15 AM-03:15 PM,,"3:30 PM- 4:30 PM, M-Th",7:55 AM,Spanish,True,,True,,,,,,"52A, 52, 55",Orange,,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2021-22,Assistant Principal,Jacob Vinsel,,,,,,,,,ISP,True,False,True,False,2004-09-01T00:00:00.000,,41.792346,-87.710987,POINT (-87.710987 41.792346),2dem-8rq7,5534 S SAINT LOUIS AVE,Chicago,Illinois,60629.0,0.0,0.0,0.0,,,
609937,3510,23301,GARVY,John W Garvy Elementary School,ES,False,True,True,False,Garvy offers a standard-based challenging curriculum for all students. Students participate in Garvy’s after-school program that includes a variety of academic and social activities. Garvy also benefits from very active participation from families and the community.,Principal,Stephanie Bester,Assistant Principal,Mrs. Stephanie Bester,773-534-1185,773-534-1124,https://www.cps.edu/schools/schoolprofiles/609937,https://garvyschool.org,,https://twitter.com/JWGarvyBulldogs,,,True,"K,1,2,3,4,5,6,7,8",K-8,739,239,82,191,8,268,370,57,3,0,,20,,,There are 739 students enrolled at GARVY.  32.3% are Low Income Students.  11.1% are Diverse Learners.  25.8% are Limited English Learners.,The largest demographic at GARVY is White.  This demographic makes up 50.1% of the student population.  The second greatest demographic is Hispanic at 36.3%.,True,,Full Day,08:30 AM-03:30 PM,,,8:15 AM,,,,False,,,,,,"64, 88, 90","Blue, Green",,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2021-22,,,,,,,,,,,Network 1,True,False,True,False,2004-09-01T00:00:00.000,,41.976352,-87.796235,POINT (-87.796235 41.976352),2dem-8rq7,5225 N OAK PARK AVE,Chicago,Illinois,60656.0,0.0,12.0,1.0,,,
610588,9685,23381,RICHARDSON,Robert J. Richardson Middle School,MS,False,True,True,False,Richardson,Principal,Marie Agnes Clouston,Assistant Principal,Kamau Hester,773-535-8640,773-535-8010,https://www.cps.edu/schools/schoolprofiles/610588,http://richardson.cps.edu,,,,,True,"5,6,7,8",5-8,922,846,118,322,11,904,4,1,0,0,,1,,,There are 922 students enrolled at RICHARDSON.  91.8% are Low Income Students.  12.8% are Diverse Learners.  34.9% are Limited English Learners.,The largest demographic at RICHARDSON is Hispanic.  This demographic makes up 98% of the student population.  The second greatest demographic is Black at 1.2%.,True,,,8:30 AM - 3:30 PM,,,8:15 AM,Spanish,True,,True,,,,,,,,,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",2021-22,Assistant Principal,Robert Gomez,Counselor,Kevin Tate,,,,,,,Network 10,True,False,True,False,2017-01-01T00:00:00.000,,41.783826,-87.725422,POINT (-87.725422 41.783826),2dem-8rq7,6018 S KARLOV,Chicago,Illinois,60629.0,0.0,0.0,1.0,,,
